Name	RADeg	DecDeg	RAHour	RAMinute	RASecond	DecSign	DecDeg	DecMinute	DecSecond	Type	Constellation	Magnitude	Info
	331.43	16.75	22	5.7		1	16	45		Galaxy	Peg		vF, S
ESO 467-10	332.10	-29.10	22	8.4		-1	29	6		Galaxy	PsA	14	vF, vS, R, almost PN
OCL 215	331.30	46.50	22	5.2		1	46	30		Open Cluster	Lac	6.7	Size: 25.  Cl, L, cRi, pC, st 9...12
	331.58	27.10	22	6.3		1	27	6			Peg		eF, R, bM, vF D* np
NPM1G -08.0602	331.55	-8.12	22	6.2		-1	8	7		Galaxy	Aqr		eF, S, stellar
UGC 1212	331.75	10.23	22	7		1	10	14		Galaxy	Peg	15	eF, vS, lE
ESO 288-43	332.33	-47.17	22	9.3		-1	47	10		Galaxy	Gru	10.5	Size: 1.9  vB, pS, R, gbM
ESO 467-12	332.28	-27.82	22	9.1		-1	27	49		Galaxy	PsA	12.4	Size: 1.9  glob. cl. , pL, iR, rr
ZWG 377. 31	332.15	0.50	22	8.6		1	0	30		Galaxy	Aqr	15	vF, S, E
ESO 76-3	333.15	-68.67	22	12.6		-1	68	40		Galaxy	Ind		Size: 1.4  pF, S, R, gbM
UGC 11914	331.98	31.37	22	7.9		1	31	22		Galaxy	Peg	10.2	Size: 3.7  B, pL, gbM, er
MCG 3-56-8	332.55	-16.67	22	10.2		-1	16	40		Galaxy	Aqr	12.1	Size: 2.5  pB, lE, r
ESO 108-19	333.28	-64.85	22	13.1		-1	64	51		Galaxy	Tuc	13	Size: 2.4  pB, S, R, 2 st nr
ESO 532-28	332.88	-22.97	22	11.5		-1	22	58		Galaxy	Aqr	15	eF, vS, vlE, gbM, *10 n 3'
ESO 467-18	332.83	-30.62	22	11.3		-1	30	37		Galaxy	PsA	12	Size: 2.2  F, S, R, gbM, r, 2 vS st nr
UGC 11934	332.75	2.08	22	11		1	2	5		Galaxy	Aqr	15	vF, S
UGC 11931	332.55	41.00	22	10.2		1	41	0		Galaxy	Lac	13	eF, pS, lE, r, am 3 st
UGC 11940	332.90	25.83	22	11.6		1	25	50		Galaxy	Peg	14	F, S, R
ESO 532-33	333.30	-26.15	22	13.2		-1	26	9		Galaxy	PsA	13	pF, S, lE, bM
OCL 226	332.63	55.42	22	10.5		1	55	25		Open Cluster	Cep	9.6	Size: 2.  pB, L, in cluster
UGC 11942	332.88	38.70	22	11.5		1	38	42		Galaxy	Lac	15	vF, vS, R, lbM, np of 2
UGC 11945	332.95	38.68	22	11.8		1	38	41		Galaxy	Lac	15	F, vS, R, lbM, sf of 2
ESO 467-24	333.50	-29.42	22	14		-1	29	25		Galaxy	PsA	12	Size: 1.8  F, pL, R, vglbM
MCG 3-56-12	333.58	-17.07	22	14.3		-1	17	4		Galaxy	Aqr	14	vF, S, R, bM
UGC 11951	333.10	45.32	22	12.4		1	45	19		Galaxy	Lac	14	eF, S, er
ESO 289-7	333.93	-45.85	22	15.7		-1	45	51		Galaxy	Gru	13	Size: 3.0  pB, S, pmE, psbM, p of 2
ESO 289-8	333.95	-45.85	22	15.8		-1	45	51		Galaxy	Gru		Size: 2.2  F, vS, R, *8 f, f of 2
	333.03	56.97	22	12.1		1	56	58			Cep		Cl, S, P, lC
OCL 229	333.15	57.28	22	12.6		1	57	17		Open Cluster	Cep	7.7	Size: 4.  Cl, pC, has a ruby *10
3C442	333.68	13.85	22	14.7		1	13	51		Galaxy	Peg	13.5	Size: 1.0  vF, S, stellar
3C442	333.70	13.83	22	14.8		1	13	50		Galaxy	Peg	13.7	Size: 1.0  vF, S, stellar
	333.83	22.50	22	15.3		1	22	30			Peg		pF, S, R, mbM, 4 st p
NPM1G -05.0643	333.73	-5.08	22	14.9		-1	5	5		Galaxy	Aqr		eF, vS
IC 1441	333.85	37.28	22	15.4		1	37	17		Galaxy	Lac	13.8	Size: 0.8  eF, eS, * att n, p of 2; = IC
UGC 11968	333.95	19.23	22	15.8		1	19	14		Galaxy	Peg	14	Size: 3.5  pF, lE, *10 att s
UGC 11969	333.93	37.30	22	15.7		1	37	18		Galaxy	Lac	12	Size: 2.6  vF, S, lbM, f of 2
OCL 221	333.83	49.88	22	15.3		1	49	53		Open Cluster	Lac	6.4	Size: 21.  Cl, L, P, lC, st vL
MCG 3-56-21	334.10	16.47	22	16.4		1	16	28		Galaxy	Peg	14.4	Size: 0.7  eF, eS, R, bM
OCL 225	333.83	54.33	22	15.3		1	54	20		Open Cluster	Lac	9.2	Size: 5.  Cl, C, st eS
IC 5198	334.38	-15.53	22	17.5		-1	15	32		Galaxy	Aqr	15	vF, S, vlE, vgbM, *13 n
ESO 533-8	334.45	-23.72	22	17.8		-1	23	43		Galaxy	Aqr	13	pF, vS, R, lbM, B D* p 13s
UGC 11972	334.23	40.50	22	16.9		1	40	30		Galaxy	Lac	14	Size: 2.1  vF, vS, mbM
ESO 190-1	335.13	-55.13	22	20.5		-1	55	8		Galaxy	Gru		Size: 1.1  eeF, R, doubtful object
UGC 11980	334.58	40.58	22	18.3		1	40	35		Galaxy	Lac	13	vF, S, mE 165deg +/-
MCG 3-57-2	335.10	-15.77	22	20.4		-1	15	46		Galaxy	Aqr	13	F, pS, R, gpmbM
ESO 533-15	335.18	-24.68	22	20.7		-1	24	41		Galaxy	Aqr	12.1	Size: 2.2  F, S, R, er
	334.85	29.40	22	19.4		1	29	24		Galaxy	Peg	14	vF, pE
NGC 7256	335.50	-21.73	22	22		-1	21	44			Aqr		vF, vS, R, *11 p 4'.5; = 7256
MCG 03-57-006	335.48	-15.55	22	21.9		-1	15	33			Aqr		eF, L, mE 30deg , sbMN
NGC 7254	335.68	-21.73	22	22.7		-1	21	44		Galaxy	Aqr	14	3 F st in F neb
NGC 7260	335.55	-4.02	22	22.2		-1	4	1			Aqr		F, vS, lE
ESO 467-49	335.75	-28.37	22	23		-1	28	22		Galaxy	PsA	14	vF, S, E, glbM; biN?
ESO 467-50	335.78	-28.98	22	23.1		-1	28	59		Galaxy	PsA		eF, pL, R, vlbM
NGC 7257	335.68	-4.12	22	22.7		-1	4	7		Galaxy	Aqr	14	eF, pS, iR
OCL 237	335.10	58.08	22	20.4		1	58	5		Open Cluster	Cep	8.4	Size: 6.  Cl, L, pRi, lC
ESO 405-17	335.85	-32.33	22	23.4		-1	32	20		Galaxy	PsA		eF, S, R, lbM
MCG 6-49-4	335.45	36.35	22	21.8		1	36	21		Galaxy	Lac		Size: 0.8  F, S, R
UGC 12001	335.55	36.40	22	22.2		1	36	24		Galaxy	Lac	14	vF, pS, mE
UGC 12004	335.60	36.23	22	22.4		1	36	14		Galaxy	Lac	13	F, vS, R, mbM
MCG 1-57-6	336.03	-4.07	22	24.1		-1	4	4		Galaxy	Aqr	15	F, vS, R, alm stellar
ESO 405-18	336.08	-33.68	22	24.3		-1	33	41		Galaxy	PsA		cB, pS, vlE, glbM, B***  sp
ESO 467-57	336.43	-31.20	22	25.7		-1	31	12		Galaxy	PsA		Size: 1.8  F, cS, vlE, p of 2
MCG 2-57-5	336.45	-13.15	22	25.8		-1	13	9		Galaxy	Aqr	14	eF, pS, R, glbM
UGC 12019	335.90	32.40	22	23.6		1	32	24		Galaxy	Peg	15	vF, S, E
MCG 5-52-16	335.95	32.37	22	23.8		1	32	22		Galaxy	Peg	15	vF, S, vlE
UGC 12028	336.13	16.60	22	24.5		1	16	36		Galaxy	Peg	15	vF, S, iR
MCG 6-49-12	336.03	36.22	22	24.1		1	36	13		Galaxy	Lac	15	F, vS, R, mbM
UGC 12026	336.05	36.13	22	24.2		1	36	8		Galaxy	Lac	14	Size: 1.8  pF, vS, mbM
UGC 12025	336.03	32.45	22	24.1		1	32	27		Galaxy	Peg	15	eF, S, mE
MCG 6-49-14	336.05	36.10	22	24.2		1	36	6		Galaxy	Lac	15	vF, vS, mbM
ESO 467-59	336.60	-31.17	22	26.4		-1	31	10		Galaxy	PsA	14	F, cS, vlE, f of 2
ESO 146-27	337.10	-60.17	22	28.4		-1	60	10		Galaxy	Tuc		Size: 0.9  eeF, lE, vgvlbM, 3 st sf
ESO 405-21	336.78	-35.13	22	27.1		-1	35	8		Galaxy	PsA		vF, pS, R, vgvlbM
UGC 12035	336.63	16.15	22	26.5		1	16	9		Galaxy	Peg	13	Size: 2.4  F, cS, R, gbM S*, 3 st n, nf
OCL 238	336.18	57.83	22	24.7		1	57	50		Open Cluster	Cep		Cl, L, pRi, lC, st 10...16
UGC 12034	336.50	40.32	22	26		1	40	19		Galaxy	Lac	15	eF, pL, dif, bet 3 st
MCG 3-57-12	337.15	17.50	22	28.6		1	17	30		Galaxy	Peg	15	vF, vS, R
ESO 533-31	337.15	-24.85	22	28.6		-1	24	51		Galaxy	Aqr	13	cF, cS, lE, r
ESO 533-32	337.18	-24.85	22	28.7		-1	24	51		Galaxy	Aqr	13	"neb* at pos 60deg , dist 40"", from 7284"
UGC 12043	337.00	29.12	22	28		1	29	7		Galaxy	Peg	13	vF, S, R, am st
ESO 602-20	337.20	-22.20	22	28.8		-1	22	12		Galaxy	Aqr		Size: 0.7  eF, slightly nebs D*
MCG 1-57-13	337.08	-2.85	22	28.3		-1	2	51		Galaxy	Aqr	14	vF, eS, stellar
ESO 405-23	337.30	-35.45	22	29.2		-1	35	27		Galaxy	PsA		vF, S, R, gbM
UGC 12045	337.10	17.15	22	28.4		1	17	9		Galaxy	Peg	14	Size: 1.8  pB, S, pmE
UGC 12047	337.13	16.78	22	28.5		1	16	47		Galaxy	Peg	15	eF, eS, R, smbM
UGC 12048	337.10	30.30	22	28.4		1	30	18		Galaxy	Peg	13	Size: 2.1  eF, S, oval, F* inv
PK 36-57.1	337.40	-20.80	22	29.6		-1	20	48		Planetary Nebula	Aqr		Size: 12.8  ! pF, vL, E or biN
ESO 533-44	338.05	-25.38	22	32.2		-1	25	23		Galaxy	PsA	14	vF, vS, R
	337.10	52.83	22	28.4		1	52	50			Lac		Cl, P, lC, st 12...13
OCL 228	337.05	52.28	22	28.2		1	52	17		Open Cluster	Lac	10	Size: 4.  Cl, iR, lC, st vS
ESO 345-18	337.73	-37.82	22	30.9		-1	37	49		Galaxy	Gru		eF, S, R, p of 2
MCG 2-57-10	337.70	-14.18	22	30.8		-1	14	11		Galaxy	Aqr	14	Size: 1.5  vF, pL, iR
ESO 345-19	337.85	-37.82	22	31.4		-1	37	49		Galaxy	Gru		eF, S, R, f of 2
MCG 2-57-11	337.75	-14.00	22	31		-1	14	0		Galaxy	Aqr	12.9	Size: 2.2  vF, pL, E 150deg , vglbM
ESO 602-23	337.60	-17.57	22	30.4		-1	17	34		Galaxy	Aqr	14	vF, pS, lE, lbM
IC 5228	338.10	-14.12	22	32.4		-1	14	7		Galaxy	Aqr	12.1	Size: 1.9  F, pS, R, vsbMSN; = IC 5228
UGC 12065	337.90	30.97	22	31.6		1	30	58		Galaxy	Peg	13	vF, S, R, gvlbM
	337.88	30.97	22	31.5		1	30	58			Peg		vF, pS, vlbM, nf 7303(?)
MCG 2-57-3	338.05	11.72	22	32.2		1	11	43		Galaxy	Peg	15	eF, S, R, 4 F st around
ESO 468-11	338.38	-27.23	22	33.5		-1	27	14		Galaxy	PsA	13	vF, S, lE, *11 p
ESO 345-26	338.45	-40.95	22	33.8		-1	40	57		Galaxy	Gru	13	Size: 4.2  F, pL, pmE
IC 1448	338.63	-12.93	22	34.5		-1	12	56		Galaxy	Aqr	14	pB, vS, R; = IC 1448
MCG 2-57-16	338.58	-10.35	22	34.3		-1	10	21		Galaxy	Aqr	12.5	Size: 2.1  vF, pL, R, glbM, r
ESO 533-49	338.68	-22.48	22	34.7		-1	22	29		Galaxy	Aqr	14	vF, pS, R, bMN
UGC 12080	338.55	5.58	22	34.2		1	5	35		Galaxy	Peg	13	pF, S, R, psbM, r
UGC 12083	338.68	5.82	22	34.7		1	5	49		Galaxy	Peg	14	F, S
ESO 533-52	338.88	-26.10	22	35.5		-1	26	6		Galaxy	PsA		eF, E
ESO 533-53	338.95	-26.05	22	35.8		-1	26	3		Galaxy	PsA	10.9	Size: 4.6  cF, L, mE 0deg , vlbM
UGC 12097	338.85	34.83	22	35.4		1	34	50		Galaxy	Peg	14	vF, eS, R, bM
UGC 12098	338.98	20.32	22	35.9		1	20	19		Galaxy	Peg	14	Size: 1.3  F, S, R, *8 sp
MCG 6-49-38	338.98	33.95	22	35.9		1	33	57		Galaxy	Peg	13.6	Size: 1.0  vF, vS
	339.00	33.97	22	36		1	33	58		Galaxy	Peg	13.1	Size: 1.9  eF, eS
UGC 12102	339.03	33.98	22	36.1		1	33	59		Galaxy	Peg	13.1	Size: 1.7  eF, eS
UGC 12101	339.03	33.95	22	36.1		1	33	57		Galaxy	Peg	12.7	Size: 2.2  F, vS
UGC 12103	339.10	21.63	22	36.4		1	21	38		Galaxy	Peg	14	F, S, iR, vgvlbM
NGC 7334	339.43	-37.22	22	37.7		-1	37	13		Galaxy	Gru		vF, S, vlE, gbM
UGC 12108	339.20	19.15	22	36.8		1	19	9		Galaxy	Peg	14	pF, pL, iR
MCG 3-57-26	339.25	19.15	22	37		1	19	9		Galaxy	Peg	15	vF, vS, neb*
	339.20	34.37	22	36.8		1	34	22		Double Star	Peg		F, vS, 7331 f
	339.20	34.42	22	36.8		1	34	25		Double Star	Peg		eF, eS, 7331 f
	339.20	34.48	22	36.8		1	34	29		Star	Peg		eF, eS, np 7331
UGC 12118	339.38	10.53	22	37.5		1	10	32		Galaxy	Peg	14	eF, pS, lE 90deg , vglbM
ESO 109-12	340.13	-66.47	22	40.5		-1	66	28		Galaxy	Tuc	12	Size: 4.2  pB, pS, mE 90deg
UGC 12111	339.23	38.55	22	36.9		1	38	33		Galaxy	Lac	13	pB, S, lE, bM
UGC 12113	339.28	34.42	22	37.1		1	34	25		Galaxy	Peg	9.5	Size: 10.7  B, pL, pmE 163deg , smbM
UGC 12115	339.35	23.80	22	37.4		1	23	48		Galaxy	Peg	11	Size: 4.2  cB, S, mE 156deg , smbMN, p o
	339.30	34.43	22	37.2		1	34	26		Galaxy	Peg	15	Size: 0.1  vF, vS, p 7335
NGC 7322	339.45	-37.23	22	37.8		-1	37	14		Galaxy	Gru		eeF; = 7322
UGC 12116	339.33	34.45	22	37.3		1	34	27		Galaxy	Peg	15	Size: 1.7  vF, vS
MCG 6-49-49	339.30	34.48	22	37.2		1	34	29		Galaxy	Peg	15	eF, vS
UGC 12120	339.35	34.37	22	37.4		1	34	22		Galaxy	Peg		Size: 1.3  eF, S, stellar
	339.38	34.42	22	37.5		1	34	25		Galaxy	Peg	14	Size: 0.2  eF, eS, sf 7335
UGC 12122	339.45	23.78	22	37.8		1	23	47		Galaxy	Peg	12.1	Size: 3.0  F, pS, mE 89deg , vglbM, f of
MCG 6-49-52	339.40	34.43	22	37.6		1	34	26		Galaxy	Peg	15	vF, vS
ESO 534-11	339.80	-22.68	22	39.2		-1	22	41		Galaxy	Aqr	13	pF, pS, E, lbM
UGC 12126	339.53	35.52	22	38.1		1	35	31		Galaxy	Peg	15	eF, vS
UGC 12129	339.65	34.07	22	38.6		1	34	4		Galaxy	Peg	13.4	Size: 1.2  eF, vS, R, lbM, S* inv
MCG 1-57-20	339.93	-4.17	22	39.7		-1	4	10		Galaxy	Aqr	14	pF, vS, R
UGC 12130	339.65	35.55	22	38.6		1	35	33		Galaxy	Peg	15	eF, vS
ZWG 429. 17	339.88	11.08	22	39.5		1	11	5		Galaxy	Peg	15	eF, vS, stellar
UGC 12136	339.98	11.03	22	39.9		1	11	2		Galaxy	Peg	14	eF, pL, E
UGC 12142	340.15	11.90	22	40.6		1	11	54		Galaxy	Peg	15	Size: 1.3  vF, pL, iR
ESO 603-4	340.38	-22.90	22	41.5		-1	22	54			Aqr		eF, vS, E 175deg , biN, bn
	340.25	11.97	22	41		1	11	58		Star	Peg		vF
MCG 1-57-22	340.33	-4.45	22	41.3		-1	4	27		Galaxy	Aqr	13	pF, pS, mE 180deg , bM, r
	339.93	57.40	22	39.7		1	57	24			Cep		Cl, vL, pRi, vlC
KUG 2239+116	339.88	11.78	22	39.5		1	11	47		Galaxy	Peg	15	eF
PK 107+2.1	340.10	61.28	22	40.4		1	61	17		Planetary Nebula	Cep	13	Size: 0.3  PN , B, S, R, pgvlbM
ESO 406-6	340.85	-37.87	22	43.4		-1	37	52			Gru		eeF, S, R, D* f 40s
UGC 12159	340.53	30.72	22	42.1		1	30	43		Galaxy	Peg	15	eF, pS, R, glbM, * att
UGC 12162	340.60	30.18	22	42.4		1	30	11		Galaxy	Peg	15	vF, vS, vF* inv
ESO 109-18	341.43	-65.12	22	45.7		-1	65	7		Galaxy	Tuc		F, S, R, bM, stell N with wisps 175deg
ESO 534-22	341.20	-23.68	22	44.8		-1	23	41			Aqr		pF, vS, pmE, bMN
UGC 12167	340.90	4.15	22	43.6		1	4	9		Galaxy	Peg	14	eF, vS
IC 5237	340.58	-30.05	22	42.3		-1	30	3		Galaxy	PsA	12.5	Size: 3.5  F, pL, vmE 0deg , vgvlbM
UGC 12171	340.98	8.72	22	43.9		1	8	43		Galaxy	Peg	15	vF, S, R, lbM
MCG 6-49-78	340.83	34.00	22	43.3		1	34	0		Galaxy	Peg	15	Size: 1.1  pF, pL, E, D* f
UGC 12174	341.13	-0.12	22	44.5		-1	0	7		Galaxy	Aqr	14	F, S, R, psbM
ESO 603-10	341.25	-19.98	22	45		-1	19	59		Galaxy	Aqr	14	vF, eS, R, gbMN, *11 nf 4'
MCG 2-58-4	341.08	10.77	22	44.3		1	10	46		Galaxy	Peg	15	eF, S, stellar
UGC 12175	341.18	3.68	22	44.7		1	3	41		Galaxy	Peg	15	vF, pS, lE
ESO 345-49	341.40	-39.33	22	45.6		-1	39	20		Galaxy	Gru		Size: 3.2  F, cS, lE, glbM
MCG 6-49-80	341.08	34.35	22	44.3		1	34	21		Galaxy	Peg	15	pF, bet 2 F st
NPM1G +10.0561	341.38	11.05	22	45.5		1	11	3		Galaxy	Peg		eF, vS
MCG 2-58-1	341.53	-11.00	22	46.1		-1	11	0		Galaxy	Aqr	12.1	Size: 2.1  vF, pL, R, lbM
MCG 2-58-5	341.43	11.13	22	45.7		1	11	8		Galaxy	Peg	14	F, S, iR
ZWG 379. 4	341.63	3.22	22	46.5		1	3	13		Galaxy	Peg	15	F, vS, bM, stellar
	341.50	10.85	22	46		1	10	51		Galaxy	Peg	15	vF, pL, R
MCG 3-58-3	341.65	21.08	22	46.6		1	21	5		Galaxy	Peg	15	eF, vS, R
ZWG 379. 6	341.85	3.67	22	47.4		1	3	40		Galaxy	Peg	15	eF, vS, R
ESO 534-26	341.95	-22.32	22	47.8		-1	22	19		Galaxy	Aqr	11.6	Size: 2.2  pB, S, vlE, vgmbM, *12 p
MCG 2-58-5	341.98	-11.82	22	47.9		-1	11	49		Galaxy	Aqr	13	vF, pL
UGC 12187	341.85	40.23	22	47.4		1	40	14		Galaxy	Lac	14	eF, S, R, lbM
OCL 244	341.75	58.10	22	47		1	58	6		Cluster Nebulosity	Cep	7.2	Size: 25.  Cl, pL, pRi, lC, st 9...13
ESO 603-17	342.50	-19.72	22	50		-1	19	43		Galaxy	Aqr	15	eF, vS, R, gbM
ESO 406-15	342.58	-36.85	22	50.3		-1	36	51		Galaxy	Gru		eF, vS, R, *12 att np
MCG 2-58-14	342.40	11.60	22	49.6		1	11	36		Galaxy	Peg	13.9	Size: 1.0  vF, vS, R, 7385 nf
	342.43	11.55	22	49.7		1	11	33		Galaxy	Peg		eF, 5' nf 7383
UGC 12207	342.48	11.60	22	49.9		1	11	36		Galaxy	Peg	12.3	Size: 1.6  cF, S, R, glbM, *11 np
UGC 12209	342.50	11.70	22	50		1	11	42		Galaxy	Peg	12.5	Size: 2.1  cF, S, R, pgbM, f of 2
MCG 2-58-22	342.58	11.63	22	50.3		1	11	38		Galaxy	Peg	14	Size: 0.7  eF, vS, R, 2 st 11 s
	342.55	11.73	22	50.2		1	11	44		Galaxy	Peg		vF, *11 f 2'.5
MCG 2-58-19	342.58	11.58	22	50.3		1	11	35		Galaxy	Peg	13.4	Size: 1.3  vF, R
MCG 2-58-20	342.58	11.53	22	50.3		1	11	32		Galaxy	Peg	15	eF, s of 7389
UGC 12211	342.68	-1.52	22	50.7		-1	1	31		Galaxy	Aqr	13	cF, cS, R, sbM *13, * np
ESO 603-22	342.95	-20.60	22	51.8		-1	20	36		Galaxy	Aqr	11.9	Size: 2.0  pB, pS, lE 120deg , mbM
MCG 1-58-2	342.93	-5.55	22	51.7		-1	5	33		Galaxy	Aqr	14	Size: 2.0  vF, pL, lE, vgbM, r
	342.65	52.17	22	50.6		1	52	10			Lac		Cl, vP
UGC 12216	342.80	37.08	22	51.2		1	37	5		Galaxy	Lac	15	eF, vS, R, bM
UGC 12220	343.13	1.10	22	52.5		1	1	6		Galaxy	Psc	14	pF, pS, R, gbM
MCG 0-58-8	343.23	1.13	22	52.9		1	1	8		Galaxy	Psc	15	eF, vS
UGC 12225	343.23	1.22	22	52.9		1	1	13		Galaxy	Psc	15	vF, pL
MCG 2-58-6	343.18	-9.27	22	52.7		-1	9	16		Galaxy	Aqr	14	eF, pL
ESO 290-22	343.58	-45.35	22	54.3		-1	45	21		Galaxy	Gru		Size: 2.5  pF, lE, glbM, vS* inv
	343.28	1.17	22	53.1		1	1	10		Galaxy	Psc		eF, vS
MCG 0-58-10	343.25	1.17	22	53		1	1	10		Galaxy	Psc	14	eF, vS
	343.28	1.48	22	53.1		1	1	29		Star	Psc		* slightly nebs? (prob not)
IC 5260	343.58	-39.32	22	54.3		-1	39	19		Galaxy	Gru		vF, S, R
NPM1G +12.0573	343.20	12.58	22	52.8		1	12	35		Galaxy	Peg		eF, S, R
MCG 1-58-3	343.50	-6.60	22	54		-1	6	36		Galaxy	Aqr	15	F, S, lE
UGC 12230	343.33	32.13	22	53.3		1	32	8		Galaxy	Peg	14	eF, vS
ESO 109-26	343.98	-63.70	22	55.9		-1	63	42		Galaxy	Tuc		pB, pS, R, vglbM
ZWG 453. 18	343.43	20.20	22	53.7		1	20	12		Galaxy	Peg	15	eF
ESO 346-12	343.75	-39.67	22	55		-1	39	40		Galaxy	Gru	10.4	Size: 5.5  cB, L, vmE 43deg , mbM
UGC 12241	343.63	20.23	22	54.5		1	20	14		Galaxy	Peg	15	vF, vS
ESO 290-24	343.95	-42.65	22	55.8		-1	42	39		Galaxy	Gru	11.4	Size: 4.0  eF, vL, *7 nf
3C455	343.78	13.22	22	55.1		1	13	13		Galaxy	Peg	14.1	eeF, pS, R, v diffic, s of 2
NPM1G +12.0575	343.83	13.25	22	55.3		1	13	15		Galaxy	Peg		eeF, S, R, v diffic, n of 2
UGC 12244	343.70	20.25	22	54.8		1	20	15		Galaxy	Peg	15	eF
MCG 1-58-4	343.93	-5.50	22	55.7		-1	5	30		Galaxy	Aqr	12.3	Size: 3.4  F, pL, pmE, vgbM
ESO 109-28	344.45	-65.03	22	57.8		-1	65	2		Galaxy	Tuc		pB, cS, R, gpmbM
ESO 406-25	344.15	-37.03	22	56.6		-1	37	2		Galaxy	Gru	11.4	Size: 3.3  cB, vL, vlE, vglbM
OCL 250	343.58	60.83	22	54.3		1	60	50		Open Cluster	Cep	13	Size: 2.  Cl, pRi, cC
MCG 5-54-18	343.90	29.80	22	55.6		1	29	48		Galaxy	Peg	15	vF, S
ESO 346-17	344.23	-37.35	22	56.9		-1	37	21		Galaxy	Gru	12	Size: 2.2  cB, L, vlE, gpmbM, rr
UGC 12254	344.05	3.93	22	56.2		1	3	56		Galaxy	Psc	14	vF, pS, vlE
Berk 57	343.83	57.13	22	55.3		1	57	8		Open Cluster	Cep	15	Size: 6.  vF, pL, iF, er
ESO 346-19	344.33	-41.07	22	57.3		-1	41	4		Galaxy	Gru	11	Size: 7.6  F, cL, vlE, vgmbM
MCG 2-58-13	344.33	-10.95	22	57.3		-1	10	57		Galaxy	Aqr	15	eF, vlE, *10 p 4'
UGC 12256	344.03	36.35	22	56.1		1	36	21		Galaxy	Lac	13	vF, cS, R, stellar, D* p
MCG 1-58-16	344.30	8.50	22	57.2		1	8	30		Galaxy	Peg	15	F, S, *9 sf 4'
UGC 12262	344.33	-1.03	22	57.3		-1	1	2		Galaxy	Psc	14	Size: 2.6  F, vS, R, bM
OCL 249	343.98	59.98	22	55.9		1	59	59		Open Cluster	Cep		Cl, P, pC, st 9...11
MCG 1-58-17	344.38	8.80	22	57.5		1	8	48		Galaxy	Peg	15	eF, vS
NPM1G +25.0524	344.45	26.17	22	57.8		1	26	10		Galaxy	Peg	15	eF, vS
UGC 12268	344.50	13.13	22	58		1	13	8		Galaxy	Peg	15	eF, S, R
MCG 4-54-3	344.50	26.15	22	58		1	26	9		Galaxy	Peg	14	eF, vS, p 7436
MCG 0-58-16	344.60	-1.18	22	58.4		-1	1	11		Galaxy	Psc	15	vF, vS, R, stellar
UGC 12267	344.48	26.13	22	57.9		1	26	8		Galaxy	Peg	15	eF, s of 7436
	344.50	26.15	22	58		1	26	9		Galaxy	Peg	14	F, pS, F* att p, gbM
UGC 12270	344.55	14.30	22	58.2		1	14	18		Galaxy	Peg	13	Size: 1.9  eeF, L, R, F* nr nf, v diffic
	344.40	54.35	22	57.6		1	54	21			Cas		Cl, vL, E
UGC 12273	344.68	29.17	22	58.7		1	29	10			Peg		long patch of F neby
UGC 12276	344.63	35.80	22	58.5		1	35	48		Galaxy	And	15	Size: 1.9  eF, S, iR
MCG 1-58-13	344.88	-7.07	22	59.5		-1	7	4		Galaxy	Aqr	15	vF, pS, iR, *10 p; (decl?)
UGC 12286	344.85	15.55	22	59.4		1	15	33		Galaxy	Peg	14	Size: 1.2  pF, R, bet 2 st 16, *13 nf
MCG 2-58-15	345.03	-12.80	23	0.1		-1	12	48		Galaxy	Aqr	14	Size: 1.8  F, vS, vlE, smbM, er, n of 2
MCG 2-58-16	345.03	-12.83	23	0.1		-1	12	50		Galaxy	Aqr	14	Size: 2.0  F, vS, vlE, smbM, er, s of 2
MCG 6-50-15	344.88	39.10	22	59.5		1	39	6		Galaxy	And	15	eF, vS
ZWG 515. 17	344.90	39.07	22	59.6		1	39	4		Galaxy	And	15	eF, vS, R, r
	345.10	-10.53	23	0.4		-1	10	32			Aqr		nonexistent; only a F***  np place
UGC 12294	345.03	15.98	23	0.1		1	15	59		Galaxy	Peg	11.7	Size: 2.7  pB, L, E 173deg , vgbM, *11 f
UGC 12292	344.93	39.13	22	59.7		1	39	8		Galaxy	And	15	vF, S, R, vS* in centre
MCG 2-58-19	345.23	-12.93	23	0.9		-1	12	56		Galaxy	Aqr	13	vF, S
UGC 12299	345.10	8.42	23	0.4		1	8	25			Peg		pF, pL, *10-11 sp 2'
UGC 12302	345.28	6.75	23	1.1		1	6	45		Galaxy	Psc	15	eeF, pL, R, v diffic
	345.35	-6.35	23	1.4		-1	6	21		Triple Star	Aqr		B, vS, *11 close np
UGC 12305	345.28	16.38	23	1.1		1	16	23		Galaxy	Peg	14	Size: 2.0  F, cS, lE, lbM, *11 p 1'
MK 523	345.15	7.28	23	0.6		1	7	17		Galaxy	Psc		eF, pS, cE, *10 nf 2'
ESO 346-26	345.53	-39.58	23	2.1		-1	39	35		Galaxy	Gru	12	Size: 5.9  vF, L, mE 34deg , vglbM
UGC 12306	345.25	30.15	23	1		1	30	9		Galaxy	Peg	10.8	Size: 4.4  cB, cL, lE, gmbM, r, 2 S st n
UGC 12309	345.38	1.75	23	1.5		1	1	45		Galaxy	Psc	14	cF, cS, psbM
UGC 12302	345.43	6.73	23	1.7		1	6	44			Psc		eeF, pL, R, * nr
UGC 12312	345.45	2.27	23	1.8		1	2	16		Galaxy	Psc	14	Size: 1.3  eF, pL, R
UGC 12314	345.43	15.58	23	1.7		1	15	35		Galaxy	Peg	14	vF, vS, alm stellar
